word,workerID,hitID,status,score,senseID,remarks
snake_oil_1,participant227,1D7DOZEKTHQULT6XWIIFQC6VBWN4VE,accepted,0,2,
snake_oil_1,participant46,1TLURZ5ALEFIWCEMT2D1B9YSCI8RMI,accepted,0,2,
snake_oil_1,participant172,19PRC51UJKPBRKRGBFL8U9Y3WWYJ2S,accepted,0,2,
snake_oil_1,participant208,1RGV12DQ25EBQB9B2INABX3YCFE9AU,accepted,0,2,
snake_oil_1,participant170,1OFL5XSDTA193XNTW4DWG7EPXXCV37,accepted,0,2,
snake_oil_1,participant175,19BMTVW2D6PFW97ATX08I8J3JH62IW,accepted,0,2,
snake_oil_1,participant99,1V73J614B86AKUAHMTAB3F1FNSGUGR,accepted,0,1,
snake_oil_1,participant202,18UAYPBOR74PTQNKGID6NAA2GGS77V,accepted,1,2,
snake_oil_1,participant191,1JRJWK3VZTB8BTEU4BI9DD8JRXZ1H5,rejected,4,1,
snake_oil_1,participant159,1F7301SOAEOVSE3SZA0FESSS50OFJT,rejected,3,2,
front_runner_2,participant185,1JUHOD5IBIT7TEJ9OIG5PXPT5HBLMV,accepted,0,,
front_runner_2,participant262,1Z5OLEMXDA95PWK7W3DB8Q39MW84FM,accepted,1,,
front_runner_2,participant115,12LMYG6ZIDURH3LS1TOJKM11XZLTWD,accepted,1,,
front_runner_2,participant141,1SDKR2ZEXGGHMAFGE0XLAOBVZG1L2J,accepted,4,,
front_runner_2,participant87,1F0BH3GU536OPJKVU46S0F4V5M4YD7,accepted,1,,
front_runner_2,participant69,1BUABRYEFF2BBFN0VJSX8V0F7YP07I,accepted,0,,
front_runner_2,participant244,1UG2VABPJXMJBZASCI3F5CP57VAHI4,accepted,2,,
front_runner_2,participant143,1BNPJ8DETBR1SSX1ECY0A1QKZLQM2L,accepted,1,,
front_runner_2,participant107,1ZYA4DBEI1WGI34XJ66K5COKPIQ5C2,accepted,2,,Only literal if its the likely winner of a race or track event.
front_runner_2,participant142,1TOK4EMG271CV5GTOHXUYO6TRDCDOK,accepted,3,,
front_runner_2,participant245,1Y7X1E1CNXRN3FUR7LD16A2IIXPWZI,accepted,2,,
front_runner_2,participant125,1SUK8FYTXAXEPNT0KPUOFHQEEV5WQS,accepted,0,,
front_runner_2,participant256,1FZD9LYNJP4PIJKGQBC8N9NZK7J6GO,accepted,3,,
front_runner_2,participant172,1GMFLOO001KUK5GZG2XNL1FSROG6K7,accepted,1,,
front_runner_2,participant15,1IDZGSG8LQHIDFFDR1571SSTBZ19PT,accepted,0,,
front_runner_2,participant96,1X7S5H3TKOZEXYDH476S8NYN7CVAO0,accepted,2,,
front_runner_2,participant17,1AXBWK22MJMBLVW3FGYSAWM1UBYIN2,accepted,1,,
front_runner_2,participant20,1E6GNIMU7QBHNBUTKC8E46OESS1OEJ,accepted,2,,
front_runner_2,participant28,18XCYX9TLCPCDEY99IXVSUZW1T7Z8Y,accepted,1,,
front_runner_2,participant37,1L5DZ9YR15KMIA4GZ9H3EZ0BUWEI7C,accepted,0,,
front_runner_2,participant227,1X5WSP49XSIW8F0AI7UYIZ8NWTGZKW,accepted,0,,
front_runner_2,participant85,19CPPFDMLY7MR4CFWO0N4W6H2139J3,accepted,2,,The word 'runner' can be used in the literal sense but has the same metaphorical meaning (that of a competitor) regardless of the context.
front_runner_2,participant208,1FD8SAW71R7N48V8SWN7Y8694XPWMS,accepted,0,,
front_runner_2,participant170,13EOPY0LXP8L6G57B3AFR11AQL3XUJ,accepted,1,,
front_runner_2,participant171,1TLURZ5ALEFIWCEMT2D1B9YSCIKMRP,accepted,1,,
front_runner_2,participant175,1TLURZ5ALEFIWCEMT2D1B9YSCISMRX,accepted,0,,
front_runner_2,participant46,1Z4GT3MA69T5AZOU7VGSN2KY2S7D78,accepted,3,,
front_runner_2,participant150,1N9DW3ETD3ZW4YDB25XOJ4QWUQLHRY,rejected,4,,
front_runner_2,participant191,19YRH1PDWUYMDLAP2DNSXTNY0IORBB,accepted,2,,
front_runner_2,participant81,1HUJOOU314VXUD7SJMQ83MWBVH8S0E,rejected,5,,Runner as in running for election not running a race or running a business.
call_centre_1,participant173,1LEJ3VQ61N62UBY4VYWWR169LLPKPT,accepted,5,,
call_centre_1,participant244,18FJJ3WRP7QEGOQNINPW7GTPWKYE9V,accepted,4,,
call_centre_1,participant38,1TTL86HJCNXV5KN98N41BYFSI8W9UB,accepted,5,,
call_centre_1,participant115,1WL68U5592TQ7RIY1F0GN6IJE89Y31,accepted,4,,
call_centre_1,participant141,1WF949YH3OY21Y4CRYLYNM0JG8GXG0,accepted,4,,
call_centre_1,participant262,1KTQZ7J2HNWML8E7P3UV5FK0ZMO297,accepted,5,,
call_centre_1,participant87,1OQ5MP58Q1H88AJL3R360NUZJB1Y7E,accepted,5,,
call_centre_1,participant185,11ALUIAYBDLZDJF2AWL6Q5OBIBQ1KP,accepted,5,,
call_centre_1,participant107,1REVRWTKOLRAP4EY7D0KVW61VMK86J,accepted,4,,It is a center meant to handle a lot of telephone calls.
call_centre_1,participant142,1T9S3MKBQL5KOBPIZP5JWEVESQ7JV7,accepted,5,,
call_centre_1,participant3,1BC2H5SFE5G5B3FHSCLXKCD4SW6IGH,accepted,5,,
call_centre_1,participant256,1I6RJZH1S58V4UTZ8L8S7OM0DGS8VU,accepted,5,,
call_centre_1,participant21,1JM8ZA7BDEM52KAMI49M5JTA4OEZI6,accepted,5,,
call_centre_1,participant245,19YK658UFK7QWTS9E6FNSVRHPLA9IL,accepted,5,,
call_centre_1,participant17,1IF4GV6NHYUE2ELNBJJNYKINRVJVTG,accepted,4,,
call_centre_1,participant227,11KQ57FZQA7RY5OPKGMKN62N7SL6EQ,accepted,5,,
call_centre_1,participant208,1SCMXA3GUUOCDV3QLOUSZYIMOMUVEQ,accepted,5,,
call_centre_1,participant172,1M70MQES2AJRSKPRMMVPR7NYU97ZYB,accepted,5,,
call_centre_1,participant134,18X8L8BFRL8PKMO7PCPFXVF4JLVXC8,accepted,4,,
call_centre_1,participant170,1IQ13I4GJCZ7DVUE6SQSR5KF5VB2PI,accepted,5,,
call_centre_1,participant28,1KYXDZXKH0QLU7RRDZ9NNIXY475RS9,accepted,5,,
call_centre_1,participant46,1VJGXUKR87CM27MJVTX2PHB9AGIWAQ,accepted,5,,
call_centre_1,participant175,1BQ70FX7KJG16EZNAU6XWDS46FNGJS,accepted,5,,
call_centre_1,participant108,1DI3J09JBFJXBVB8JYKVWKGPKVNNY6,accepted,4,,
call_centre_1,participant56,1BTKC8DRCUAZ1882BAXU2FCDS8VFHZ,accepted,5,,
call_centre_1,participant5,12IVG70TU2828J2QY1BIB2NJE507FQ,accepted,5,,
call_centre_1,participant171,1ME6SBJAXZ83ZW7UCWBKF4IIGCVNNU,accepted,5,,
call_centre_1,participant202,1I0M0VFTA914HK8LL3VANJF74WMEXU,accepted,5,,
call_centre_1,participant191,1UKS9W657BUEZWRKC47NNW1NGAA7PE,accepted,4,,
call_centre_1,participant159,1RTXOS1Y0RW0QROCH98V1AVK69JA2I,accepted,5,,
mailing_list,participant115,18FJJ3WRP7QEGOQNINPW7GTPWKK9EC,accepted,5,,
mailing_list,participant185,1GP38PLKKL2YAM4JHOEINXYGRKPTSU,accepted,4,,
mailing_list,participant141,15B8OCMXL0BF0EWQNFINIWIOIYMH20,accepted,5,,
mailing_list,participant262,140YBUQ3DZHI3A0H8ODZXM5K2FV1O2,accepted,5,,
mailing_list,participant107,1S0I4CB6ZUYSMU0FZ9C0KBJ95M69LU,accepted,4,,
mailing_list,participant143,1ZO1SOVPLJGDO5U4ZC2FRFFOLWH7KH,accepted,5,,
mailing_list,participant245,16TVZAGCB9GAXPXKVWX7551Q7B81L5,accepted,4,,
mailing_list,participant207,1SSO4RRPUX6S7F9VC9N52H0JDP560U,accepted,5,,
mailing_list,participant125,1AGU0JQXH19BI48IR2WXM0JPDS5171,accepted,5,,
mailing_list,participant256,1ABGFU7USXM7G6G9XYJSMX117POJNE,accepted,5,,
mailing_list,participant142,1LEJ3VQ61N62UBY4VYWWR169MT7KPS,accepted,5,,
mailing_list,participant15,19PRC51UJKPBRKRGBFL8U9Y3WUQ2JZ,accepted,5,,
mailing_list,participant20,1XXFDR9RLQJ7RPJQMHV9K9SSGJ2EIE,accepted,5,,
mailing_list,participant17,1I64LM7P03UDTU9E90ZDSEZSZC01VL,accepted,4,,
mailing_list,participant227,1VW2T2U6AT1G79TU6M6KMD16MHG6R8,accepted,5,,
mailing_list,participant172,198KZFRJEW05QUTRDWWV2UD3AWT0XD,accepted,4,,
mailing_list,participant170,114JU7C70ZTQW2RO6GH9OL5RRI9ZA6,accepted,5,,
mailing_list,participant182,1JM8ZA7BDEM52KAMI49M5JTA4QKZIG,accepted,4,,
mailing_list,participant131,1TS1BLBF94XIPS30PEE4BUXF0GKFD8,accepted,5,,
mailing_list,participant28,1BPE1TZ3BRHUUJPNRNMWFVKIU54B3P,accepted,4,,
mailing_list,participant45,150E1A7GY8ARR1ZGTQ6HX2OMOS2U7Z,accepted,5,,
mailing_list,participant101,1RQ5ZRSYE9FUQZJ1ISIXL8KCC2A0Y6,accepted,4,,
mailing_list,participant108,1WR9YA8EPHU8RC6B5XILKQ0OBQND4U,accepted,5,,
mailing_list,participant5,10V991KEZEEFY6LPGZMRPGPWGZ0ZOS,accepted,5,,
mailing_list,participant56,10YS5RHPDTCZZ8SZCHMCN1RXL797QK,accepted,4,,
mailing_list,participant154,1AKP62RVR267V6QXBG26GFMF3S55IA,accepted,4,,
mailing_list,participant24,14328VIGO2I2QDAFOL2JEIOB7IZOC5,accepted,5,,
mailing_list,participant149,124G6590UHRRSOOAMWVJ8NABUF8D0H,accepted,5,,
mailing_list,participant191,1Y9O5SACNIAX7NGW5K3WF6X3MQY988,accepted,5,,
mailing_list,participant159,11U42NN74NCRPOU3IEG9338TKZN4LZ,accepted,5,,
web_site_2,participant185,1MHW9A0VIH8X03Z1GTUDYGU1QR2TEB,accepted,2,,sort of a non-tangible location
web_site_2,participant170,1Z8SXUU82FB0LP0579DMIX5FC0HN1Q,accepted,5,,
web_site_2,participant245,10ZQG89D6BALST8WHW312MGINPDFZ7,accepted,3,,
web_site_2,participant262,1WBT4I7471JYETH1GBNM669YFKCLQQ,accepted,4,,
web_site_2,participant115,123RS9R2GNO3EAQBGZCB8L0FYGA6I6,accepted,2,,
web_site_2,participant75,1VQH5JDCTDSTQWF7BKQSGAP5YYK5Z5,accepted,4,,
web_site_2,participant141,1OJS0WFEW6FQNVABJ21VPI62AGJD5N,accepted,4,,
web_site_2,participant107,11KQ57FZQA7RY5OPKGMKN62N6P9E6F,accepted,1,,That's a really poor definition for web site.  This would have been much better: 1. a collection of related web pages containing images videos or other digital assets. A website is hosted on at least one web server accessible via a network such as the Internet or a private local area network through an Internet address also called URL.
web_site_2,participant163,10M8822P0T40E0FNBQ9M4SM57EGN04,accepted,4,,
web_site_2,participant129,1QB2N3AW8HV6M2QJDY92PYEP9S99FJ,accepted,5,,
web_site_2,participant125,1G5GG8M92OL9KM76CQTJJ1M7DK6BIO,accepted,3,,not an actual place but it sort of is...
web_site_2,participant142,1AYUPCWNXG63QHA3TYN6SG1FG46J56,accepted,5,,In the past
web_site_2,participant20,1APUVSPVYW9CROKRTLG7S62K5DET7O,accepted,5,,
web_site_2,participant17,1M70MQES2AJRSKPRMMVPR7NYU89YZA,accepted,3,,
web_site_2,participant227,1X2BGCOUK0E73K0VHP6DLESCOTJXKY,accepted,1,,
web_site_2,participant172,1KL2N6WY38VO8S7D4BKYRNCWME56AF,accepted,4,,
web_site_2,participant130,1USCYLBRJMCGUMR39XN6TZACO7OUNR,accepted,4,,
web_site_2,participant208,1EXU4LZW31DR13UMWU70607SJJJGY9,accepted,4,,
web_site_2,participant28,1SCMXA3GUUOCDV3QLOUSZYIMOMBVE7,accepted,4,,
web_site_2,participant46,1AYUPCWNXG63QHA3TYN6SG1FG695JZ,accepted,5,,
web_site_2,participant2,17P205E2Z5GX3IUCK7ESDOG0P32CUJ,accepted,5,,
web_site_2,participant56,17VVAGT8H9ABOG8GVVBKELRWURYIPZ,accepted,5,,
web_site_2,participant5,1RATDI44FGARB4UDE8S77Z99EL6NFK,accepted,4,,
web_site_2,participant171,1GP38PLKKL2YAM4JHOEINXYGSTOSTB,accepted,5,,
web_site_2,participant24,12IVG70TU2828J2QY1BIB2NJE6IF7I,accepted,5,,
web_site_2,participant150,1JCQ67AGSPW32HJ7SBOCJTNDFL0NPH,accepted,3,,
web_site_2,participant76,1THP2JBS3ZFUXREZ8RD61J3OYIFSMR,accepted,4,,
web_site_2,participant191,13NOU63NOQR7CSLINLPQX1CSHO9A70,accepted,5,,
web_site_2,participant159,1D5HTIYCGY3TL652FYO923G3TAAY5E,accepted,5,,
web_site_2,participant177,162VUJFAS4GB699TXFHHBBKL0YTTL9,accepted,5,,
pecking_order_2,participant115,1NE2FMHQE8P5BJLTUU54VW7TVZKJT8,accepted,4,,
pecking_order_2,participant185,1TNCXIV3MGALO28V88Y4O79KDPZ42S,accepted,5,,hierarchy/ranking
pecking_order_2,participant170,1Y917F00VGWFWNWB6ZUH0WAV7CB19I,accepted,5,,
pecking_order_2,participant262,1JXS67WO60ICS0UDZ461KZSZ8YUXJX,accepted,1,,
pecking_order_2,participant151,1VHHSUCP0H04PKDWBPH2672ZW6KDLC,accepted,5,,
pecking_order_2,participant141,19R2WJTUSUKHUB5XWZNW2I3SHVFRAH,accepted,5,,
pecking_order_2,participant75,1Z8FV74KUHPIWPKQ6UM1X7SNQBX8NF,accepted,3,,The phrase kind of describes the hierarchy so you do have some sense of order from top to bottom
pecking_order_2,participant69,1ZNHIN8HTUPFPYBTAGQHMRRL2OC902,accepted,4,,
pecking_order_2,participant107,12TC2UVWKIHMX6P6PKPDSXJF9ZXTQ4,accepted,4,,
pecking_order_2,participant245,1GK82WG4L52L0NSX0GU3RHAPD33R1R,accepted,5,,
pecking_order_2,participant207,1GZDBYC350A9HQRW7KSMCPKKXL3LE2,accepted,5,,
pecking_order_2,participant256,100HI9VYZRBETD2667IX24AI7GAUBY,accepted,5,,
pecking_order_2,participant134,1626747WHX59HRCELVKISIIXMHDRQ9,accepted,4,,
pecking_order_2,participant21,1OJIVLQ9VRI4VAO2WSHUBL5OZWM0JT,accepted,4,,
pecking_order_2,participant142,1GPBKUBLA8G7S7MXE6AGATYMBDF73X,accepted,4,,
pecking_order_2,participant15,1BUABRYEFF2BBFN0VJSX8V0F811708,accepted,1,,
pecking_order_2,participant96,1PD4CKAT3QYKC4EGOO7FPHD1UZCQ5I,accepted,5,,
pecking_order_2,participant17,19CPPFDMLY7MR4CFWO0N4W6H21G9JG,accepted,2,,
pecking_order_2,participant227,10ZQG89D6BALST8WHW312MGIOXZFZA,accepted,0,,
pecking_order_2,participant172,1T9S3MKBQL5KOBPIZP5JWEVETUSVJD,accepted,4,,
pecking_order_2,participant28,1VHHSUCP0H04PKDWBPH2672ZXC7DLC,accepted,5,,
pecking_order_2,participant154,13DBDM9NG4ZRTDQ87X5VJ5RPF5BMY3,accepted,5,,
pecking_order_2,participant2,1YI12OZYCBWG578K8IER62TQ04ST9S,accepted,5,,
pecking_order_2,participant5,1W0JSB9Z389I7PQEA6WBRJTU51U725,accepted,5,,
pecking_order_2,participant56,1W2ZRI0ZQ0G9TPUPFNSKMO9E4U8OFV,accepted,3,,
pecking_order_2,participant246,147JF27FVZE8K0XMPIJTROFXE6GCFS,rejected,2,,
pecking_order_2,participant105,1O8DREVAA6YREP6QUN5ZBOE4EY8FP5,rejected,2,,
pecking_order_2,participant202,1MU6NHFFIMNC02MEOIFK7JE1A9T9G6,accepted,4,,
pecking_order_2,participant191,1IA9X05EMZPFTGBKKDK8B9GUA4NOYF,rejected,1,,
pecking_order_2,participant159,1YM3U5O8T2E4W3BCLQF2Q92H2FL21U,accepted,3,,
china_clay_2,participant112,1PI0YOW3W2RTMQG84X27BNV98DHWNP,accepted,5,,
china_clay_2,participant244,1BDYF9KF7SC9NIME5JS63FSV2XNVA1,accepted,5,,
china_clay_2,participant185,1N6YFDX4566045F6FLCCBVNUMPA6XU,accepted,5,,A particular type of earth. Does not refer to human flesh.
china_clay_2,participant170,1J0DIKC3JSM1XVUS0MUMHK8AGWZZJZ,accepted,5,,
china_clay_2,participant245,1C52BPC4AI79ORWM68BYJPLSC12BHT,accepted,4,,
china_clay_2,participant115,1MB0B2TACP9GEMXQU7ZN96UX29HCEY,accepted,5,,
china_clay_2,participant75,1EUJBM7DDWXBCO7C4LBHI16Y2PE7SG,accepted,5,,It's a type of clay
china_clay_2,participant141,1F7301SOAEOVSE3SZA0FESSS4UYJFU,accepted,5,,
china_clay_2,participant262,1BDYF9KF7SC9NIME5JS63FSV22YAV1,accepted,5,,
china_clay_2,participant143,1P00GVOJS0I4LWS9RFWS16NGODQH3H,accepted,5,,
china_clay_2,participant107,124G6590UHRRSOOAMWVJ8NABTAOD0M,accepted,5,,It is literally clay.
china_clay_2,participant256,1N5PIQS4PF3MDZT5RWU940B6IUT8JJ,accepted,5,,
china_clay_2,participant21,14VKEG9WM9L066PR8UTLE2HE0XK324,accepted,5,,
china_clay_2,participant171,15OJFPYJ5JLP4A5GKHYEU9U3P3N6Y0,accepted,5,,
china_clay_2,participant96,12NQIIHGRBKFQ7V5JI91WXX4YJGS90,accepted,5,,
china_clay_2,participant28,198KZFRJEW05QUTRDWWV2UD3AVXX0C,accepted,5,,
china_clay_2,participant227,111ZTNS2SFYU48Y1OMWRE8D875H0G3,accepted,0,,
china_clay_2,participant172,1A4OU3SM67XYPMGFF2XO4AC0SO0VOU,accepted,4,,
china_clay_2,participant208,1YI12OZYCBWG578K8IER62TQ0409TG,accepted,5,,
china_clay_2,participant134,1BPE1TZ3BRHUUJPNRNMWFVKIU5Y3BB,accepted,5,,
china_clay_2,participant131,1MYSUA0RDQE8N1LBAG1PROOQTHC6U6,accepted,5,,
china_clay_2,participant17,1JZ4GPZ9X8GZCSD1OBSQPCNRP5OP5S,accepted,5,,
china_clay_2,participant56,1MHW9A0VIH8X03Z1GTUDYGU1R1BTE5,accepted,5,,
china_clay_2,participant65,1RTXOS1Y0RW0QROCH98V1AVK691A20,accepted,4,,
china_clay_2,participant5,1Y7X1E1CNXRN3FUR7LD16A2IJ13WZ5,accepted,5,,
china_clay_2,participant24,1BKN0RGYBSQE6SR6BXS2YQC1LQXVB8,accepted,5,,
china_clay_2,participant76,1LYBPNONTJORY30D3J7EXC0RLXFMZQ,accepted,3,,
china_clay_2,participant105,1G5GG8M92OL9KM76CQTJJ1M7DMLIBE,accepted,4,,
china_clay_2,participant191,1UIWG2HV9RK6KEKYT33EYNDSBV5QOD,rejected,0,,
china_clay_2,participant159,1YRF8R19HDJVTH4L1YVIH1EY1QGLOJ,accepted,5,,
application_form_2,participant170,1UFQ830KO5WC4XLX5XRKZIAQWDO5UT,accepted,5,,
application_form_2,participant185,1SFMRH7Y94TWFDD53S6FTYYIGW0ANI,accepted,4,,
application_form_2,participant262,1S9PMHSAINRX8YCR56APUSI27UAB5F,accepted,5,,
application_form_2,participant115,1G2UM3FLLRXM6ZAPOLB0HOK26AZ6DZ,accepted,5,,
application_form_2,participant141,1DI3J09JBFJXBVB8JYKVWKGPJPPYN6,accepted,5,,
application_form_2,participant107,1VHHSUCP0H04PKDWBPH2672ZW80DLW,accepted,5,,It is literally a form.
application_form_2,participant101,1D9V6B4SNRSWOS9VV8Q9EQH6YJ4IQ1,accepted,5,,
application_form_2,participant245,1KRHRS0TKBQXSP2L57BHT9EGEAQGPG,accepted,5,,
application_form_2,participant142,1GJ7AHEZET3HO528V2JSYNYC325SCY,accepted,5,,
application_form_2,participant256,1Q5HNNBDQT8IS1305KQ6TE4QK82GQ2,accepted,5,,
application_form_2,participant171,1LEJ3VQ61N62UBY4VYWWR169MT3KPO,accepted,5,,
application_form_2,participant96,1KGOCHVUJ1EXLSZ6AC9AF2SE6VR996,accepted,5,,
application_form_2,participant17,1OJ9892VP3C8XOCE3NJ2TM0P4XFW9O,accepted,5,,
application_form_2,participant20,1790TQY0NNA7JRSMDDWKQM6W75SPJL,accepted,5,,
application_form_2,participant227,1AT1U3GCOSZTVYDVWTV6ZXFC16TEG5,accepted,5,,
application_form_2,participant172,12TC2UVWKIHMX6P6PKPDSXJFA42QTH,accepted,5,,
application_form_2,participant208,1WL68U5592TQ7RIY1F0GN6IJFE7Y3C,accepted,4,,
application_form_2,participant134,158UVGCHADMFSI89G9EYSJBY34IDRO,accepted,5,,
application_form_2,participant15,17VVAGT8H9ABOG8GVVBKELRWURAIPB,accepted,5,,
application_form_2,participant28,10QNFGCY546EY0TH02PB99F9GVACG6,accepted,4,,
application_form_2,participant5,1THP2JBS3ZFUXREZ8RD61J3OYKOSM4,accepted,5,,
application_form_2,participant66,1NHGPMF3HAM8ETU7KOFV6S7SB6C7MX,accepted,5,,
application_form_2,participant56,1OJS0WFEW6FQNVABJ21VPI62BMPD56,accepted,5,,
application_form_2,participant24,18X8L8BFRL8PKMO7PCPFXVF4JM6CX0,accepted,5,,
application_form_2,participant149,1L5DZ9YR15KMIA4GZ9H3EZ0BUYM7ID,accepted,5,,
application_form_2,participant130,1KTQZ7J2HNWML8E7P3UV5FK00SG92J,accepted,5,,
application_form_2,participant191,1UENJVHXEJTHYY3R69JU3IM07VUFWJ,accepted,4,,
application_form_2,participant202,1MGKCKN9RSFTPBSLKCFZFC0491JPWY,rejected,3,,
application_form_2,participant159,1QCPOJKHGVMUXO4JEBMXZD3MHU8Y1Z,accepted,5,,
application_form_2,participant248,1Y3DNQHXOHA3IFFRAHUQ89Z0ZAH6HE,accepted,5,,
rocket_science_1,participant38,16CUNEH5RWTZ8B6UZCLTT6T41OKEPU,accepted,1,2,
rocket_science_1,participant185,1E3L8I4Q9PE17MSOWJEE4SBAC0HX3S,accepted,2,2,
rocket_science_1,participant262,1GGQBTWYVSGFC2CVEQ3NW12TD8XS8Z,accepted,0,2,
rocket_science_1,participant115,13EOPY0LXP8L6G57B3AFR11APFZUXZ,accepted,0,2,
rocket_science_1,participant141,17COCMIAMZ25F84XMU3CK0CPSHIHGA,accepted,0,2,
rocket_science_1,participant221,1N5PIQS4PF3MDZT5RWU940B6HRS8JB,accepted,3,2,
rocket_science_1,participant143,1QKN3M95Z6HPSVIDRSDD25FPULE2OP,accepted,0,2,
rocket_science_1,participant244,1JPBXWYBYGETAWMDT7P7VEOZ2WF30S,accepted,4,2,I think when people use the phrase rocket science in def. 2 they still kind of literally mean rocket science.
rocket_science_1,participant107,1D9V6B4SNRSWOS9VV8Q9EQH6YJ0IQX,accepted,0,2,Going by definition 2 which I believe was used in ALL of the examples above it's not at all literal.
rocket_science_1,participant207,1UO49NJ7M2H0QHXUCTEVWH1K5OPBKT,accepted,0,2,
rocket_science_1,participant256,19R2WJTUSUKHUB5XWZNW2I3SIZRARL,accepted,1,2,
rocket_science_1,participant15,1IQ13I4GJCZ7DVUE6SQSR5KF5TVP2L,accepted,0,2,
rocket_science_1,participant245,1U1RT9EW43PNMOH4DSFOV5EWDYEX99,accepted,0,2,
rocket_science_1,participant96,1BDYF9KF7SC9NIME5JS63FSV35TAV3,accepted,1,2,
rocket_science_1,participant28,1ORZCNRSR8Z3DRGSREKW1XI3GW59Q4,accepted,1,2,
rocket_science_1,participant227,19B5BS7YRO4UVPT6EEKGZFTEIVD0ZU,accepted,0,1,
rocket_science_1,participant172,15CCT1A9PNXDO9GEE2X1DN46I0JACE,accepted,0,2,
rocket_science_1,participant130,1JJNNXRW0MIGXPA7HML18YDZWQDXI8,accepted,0,2,
rocket_science_1,participant170,1IHJ6L3LITNVG5XXX5RBBUTOUWCMB7,accepted,0,2,
rocket_science_1,participant134,1Y4CP1LXA5NYYKUC63PG9PM7B1FXWJ,accepted,1,2,
rocket_science_1,participant171,1XIQHRFF5QRZPEULP8KQH1XM4LDXDE,accepted,1,2,
rocket_science_1,participant46,1IQ13I4GJCZ7DVUE6SQSR5KF5VO2PV,accepted,0,2,
rocket_science_1,participant101,1EUAOTL43N0XT4NGAK7OTGQS0PV005,accepted,0,2,
rocket_science_1,participant108,1QKN3M95Z6HPSVIDRSDD25FPVQYO26,accepted,1,2,
rocket_science_1,participant56,1JCQ67AGSPW32HJ7SBOCJTNDGQQNPI,accepted,0,2,
rocket_science_1,participant5,1CZ4T8ISVHWADPB0I36CI45X0HSKI0,accepted,1,2,
rocket_science_1,participant193,1KL2N6WY38VO8S7D4BKYRNCWL8V6AS,accepted,0,2,
rocket_science_1,participant202,1HWJHATY1RRHS6DOLL3D95XC2VQJLG,accepted,1,2,
rocket_science_1,participant191,13QMXD56GPZOEUZM53S1OONSH72RN0,rejected,5,2,
rocket_science_1,participant159,1G5GG8M92OL9KM76CQTJJ1M7DNZIBU,rejected,3,2,
kangaroo_court,participant1,1GJLZIR182L5FXRCU8EJV217PSAJB8,accepted,3,,
kangaroo_court,participant142,1GYRVQQQYO741C2E6CTNOQ21UV2IA2,accepted,1,,
kangaroo_court,participant185,1XXFDR9RLQJ7RPJQMHV9K9SSFAKEID,accepted,0,,I really need to get a grip here.  I was thinking well if there were kangaroos in the a kangaroo court the judge would have a ready storage compartment to hide the gavel.
kangaroo_court,participant170,1QCPOJKHGVMUXO4JEBMXZD3MGKMY1S,accepted,2,,
kangaroo_court,participant245,1XXFDR9RLQJ7RPJQMHV9K9SSFBVIEU,accepted,1,,
kangaroo_court,participant210,1AT1U3GCOSZTVYDVWTV6ZXFC0ZIGEH,accepted,3,,The word _court_ in "kangaroo court" is most often literal but the word _kangaroo_ is metaphorical. Hence the 3 rating similar to "dead end" in the examples.
kangaroo_court,participant262,118N3CSBR736AHW1BCTKMB9M0TLBXQ,accepted,1,,
kangaroo_court,participant115,1JPBXWYBYGETAWMDT7P7VEOZ2VT031,accepted,0,,
kangaroo_court,participant141,123RS9R2GNO3EAQBGZCB8L0FYGNI6V,accepted,0,,
kangaroo_court,participant39,16TVZAGCB9GAXPXKVWX7551Q7AI1LD,accepted,2,,
kangaroo_court,participant107,1C8TZA0ICDV5R3D3MYFFC0JM4J6SXB,accepted,3,,
kangaroo_court,participant244,126I4V3859GTPCBC6YZS7U26VZEUU7,accepted,2,,
kangaroo_court,participant125,14FUIM8EWSQPATG21EA30E7WGSFM6U,accepted,3,,kangaroo is not literal court is.
kangaroo_court,participant256,16W02Q59N8CQL0XY79EAG6BFAF93G5,accepted,1,,
kangaroo_court,participant171,1OJ9892VP3C8XOCE3NJ2TM0P4WU9WE,accepted,0,,
kangaroo_court,participant172,14FUIM8EWSQPATG21EA30E7WGTB6MC,accepted,0,,
kangaroo_court,participant96,1I6BNQPNQRLLUY63FT4WNOV1G8Q4J1,accepted,1,,
kangaroo_court,participant17,15Y61MYPNETQ0YHP8OX2SJQ2P9GH9N,accepted,2,,
kangaroo_court,participant227,1AGNXW0P657XEGNLZDXN09LKK9IPYW,accepted,0,,
kangaroo_court,participant28,13YY3X6CMO7BUDB7XF7IBIJRZ7UZ4A,accepted,1,,
kangaroo_court,participant134,1L2TCEEVVJDEK5XU7MWT3MNCK1E95P,accepted,2,,
kangaroo_court,participant208,1DGHBYNZXBLFBTSJ5OK3MVWAJNM80F,accepted,0,,
kangaroo_court,participant98,1X5WSP49XSIW8F0AI7UYIZ8NWU3KZ6,accepted,3,,The word "court" usually refers to a literal courtroom trial but obviously there is nothing literal about the word "kangaroo.
kangaroo_court,participant154,1X1UIQI68TJ51ZPXG0PIR0JTYJCYH6,accepted,2,,
kangaroo_court,participant175,11Z0Q60HDYYS8XL1KYJTSYCGRP7TD9,accepted,0,,
kangaroo_court,participant139,1QCPOJKHGVMUXO4JEBMXZD3MGQBY1T,accepted,2,,
